6491723,0,3.053042,1.633987,2.457265,1.919306,4.577677,4.57642,3.95715,0.0,-0.01,0.99,0,0,-0,0
6491763,0,3.048014,1.63273,2.454751,1.92182,4.575163,4.571393,3.93855,0.0,-0.01,0.99,0,0,-0,0
6491803,0,3.048014,1.640272,2.461036,1.920563,4.583962,4.583962,3.9618,0.0,-0.01,0.99,0,0,-0,0
6491843,0,3.044243,1.637758,2.457265,1.919306,4.571393,4.571393,3.94785,0.0,-0.01,0.99,0,0,-0,0
6491883,0,3.053042,1.636501,2.449723,1.918049,4.575163,4.581448,3.95715,0.0,-0.01,0.99,0,0,-0,0
6491923,0,3.050528,1.633987,2.459779,1.92182,4.566365,4.563851,3.94785,0.0,-0.01,0.99,0,0,-0,0
6491963,0,3.050528,1.637758,2.459779,1.924334,4.583962,4.585219,3.9525,0.0,-0.01,0.99,0,0,-0,0
6492003,0,3.050528,1.641528,2.454751,1.920563,4.571393,4.567622,3.93855,0.01,-0.01,0.99,0,0,-0,0
6492043,0,3.053042,1.637758,2.459779,1.919306,4.581448,4.577677,3.9525,0.0,-0.01,0.99,0,0,-0,0
6492083,0,3.060583,1.63273,2.456008,1.926848,4.565108,4.568879,3.9432,0.01,-0.01,0.99,0,0,-0,0
6492123,0,3.034188,1.646556,2.462293,1.920563,4.577677,4.577677,3.9525,0.01,-0.01,0.99,0,0,-0,0
6492163,0,3.048014,1.635244,2.46732,1.92182,4.575163,4.565108,3.94785,0.01,-0.01,0.99,0,0,-0,0
6492203,0,3.063097,1.639015,2.457265,1.923077,4.581448,4.578934,3.94785,0.01,-0.01,0.99,0,0,-0,0
6492243,0,3.049271,1.647813,2.456008,1.92182,4.57642,4.571393,3.9432,0.0,-0.01,0.99,0,0,-0,0
6492283,0,3.059326,1.637758,2.459779,1.919306,4.577677,4.581448,3.9525,0.0,-0.01,0.99,0,0,-0,0
6492323,0,3.063097,1.63273,2.457265,1.929362,4.573906,4.568879,3.94785,0.0,-0.01,0.99,0,0,-0,0
6492363,0,3.048014,1.641528,2.452237,1.919306,4.577677,4.575163,3.95715,0.0,-0.01,0.99,0,0,-0,0
6492403,0,3.050528,1.639015,2.457265,1.918049,4.571393,4.567622,3.9432,0.0,-0.01,0.99,0,0,-0,0
6492443,0,3.066868,1.639015,2.456008,1.929362,4.586476,4.57642,3.94785,0.01,-0.01,0.99,0,0,-0,0
6492483,0,3.044243,1.635244,2.457265,1.919306,4.573906,4.57642,3.94785,0.01,-0.01,0.99,0,0,-0,0
6492523,0,3.055556,1.637758,2.46732,1.925591,4.580191,4.578934,3.94785,0.01,-0.01,0.99,0,0,-0,0
6492563,0,3.058069,1.635244,2.452237,1.924334,4.567622,4.566365,3.94785,0.01,-0.01,0.99,0,0,-0,0
6492603,0,3.050528,1.645299,2.444696,1.918049,4.57642,4.57642,3.9432,0.01,-0.01,0.99,0,0,-0,0
6492643,0,3.042987,1.637758,2.46355,1.916792,4.568879,4.563851,3.93855,0.01,-0.01,0.99,0,0,-0,0
6492683,0,3.066868,1.639015,2.453494,1.92182,4.571393,4.57642,3.9525,0.01,-0.01,0.99,0,0,-0,0
6492723,0,3.048014,1.637758,2.457265,1.913022,4.567622,4.563851,3.94785,0.0,-0.01,0.99,0,0,-0,0
6492763,0,3.050528,1.639015,2.464807,1.919306,4.571393,4.568879,3.93855,0.0,-0.01,0.99,0,0,-0,0
6492803,0,3.058069,1.639015,2.456008,1.925591,4.573906,4.570136,3.94785,0.0,-0.01,0.99,0,0,-0,0
6492843,0,3.048014,1.644042,2.462293,1.919306,4.580191,4.578934,3.9525,0.01,-0.01,0.99,0,0,-0,0
6492883,0,3.055556,1.644042,2.462293,1.920563,4.570136,4.571393,3.94785,0.01,-0.01,0.99,0,0,-0,0
6492923,0,3.056813,1.636501,2.449723,1.92182,4.577677,4.57642,3.9525,0.01,-0.01,0.99,0,0,-0,0
6492963,0,3.050528,1.633987,2.457265,1.919306,4.570136,4.567622,3.9432,0.01,-0.01,0.99,0,0,-0,0
6493003,0,3.040473,1.636501,2.466064,1.916792,4.573906,4.573906,3.94785,0.01,-0.01,0.99,0,0,-0,0
6493043,0,3.054299,1.640272,2.458522,1.923077,4.575163,4.570136,3.94785,0.01,-0.01,0.99,0,0,-0,0
6493083,0,3.055556,1.636501,2.452237,1.918049,4.57642,4.578934,3.9525,0.01,-0.01,0.99,0,0,-0,0
6493123,0,3.051785,1.631473,2.462293,1.920563,4.571393,4.567622,3.9432,0.01,-0.01,0.99,0,0,-0,0
6493163,0,3.055556,1.635244,2.462293,1.923077,4.580191,4.57642,3.9618,0.0,-0.01,0.99,0,0,-0,0
6493203,0,3.055556,1.637758,2.461036,1.919306,4.578934,4.57642,3.94785,0.0,-0.01,0.99,0,0,-0,0
6493243,0,3.053042,1.635244,2.462293,1.920563,4.578934,4.581448,3.95715,0.0,-0.01,0.99,0,0,-0,0
6493283,0,3.055556,1.633987,2.461036,1.923077,4.571393,4.573906,3.94785,0.0,-0.01,0.99,0,0,-0,0
6493323,0,3.046757,1.63273,2.459779,1.920563,4.575163,4.573906,3.9525,0.0,-0.01,0.99,0,0,-0,0
6493363,0,3.053042,1.635244,2.456008,1.919306,4.575163,4.570136,3.9432,0.0,-0.01,0.99,0,0,-0,0
6493403,0,3.053042,1.63273,2.454751,1.918049,4.57642,4.571393,3.9525,0.0,-0.01,0.99,0,0,-0,0
6493443,0,3.050528,1.633987,2.46355,1.92182,4.568879,4.571393,3.94785,0.0,-0.01,0.99,0,0,-0,0
6493483,0,3.053042,1.636501,2.464807,1.92182,4.578934,4.581448,3.95715,0.0,-0.01,0.99,0,0,-0,0
6493523,0,3.055556,1.627702,2.462293,1.92182,4.57642,4.57642,3.9525,0.01,-0.01,0.99,0,0,-0,0
6493563,0,3.053042,1.635244,2.46355,1.920563,4.57642,4.573906,3.9525,0.01,-0.01,0.99,0,0,-0,0
6493603,0,3.050528,1.635244,2.452237,1.925591,4.573906,4.571393,3.94785,0.01,-0.01,0.99,0,0,-0,0
6493643,0,3.054299,1.637758,2.461036,1.92182,4.578934,4.577677,3.95715,0.01,-0.01,0.99,0,0,-0,0
6493683,0,3.053042,1.630216,2.46732,1.916792,4.571393,4.573906,3.94785,0.01,-0.01,0.99,0,0,-0,0
6493723,0,3.054299,1.63273,2.466064,1.920563,4.580191,4.57642,3.95715,0.01,-0.01,0.99,0,0,-0,0
6493763,0,3.053042,1.636501,2.454751,1.92182,4.567622,4.558824,3.9432,0.01,-0.01,0.99,0,0,-0,0
6493803,0,3.058069,1.635244,2.448467,1.920563,4.57642,4.575163,3.9525,0.0,-0.01,0.99,0,0,-0,0
6493843,0,3.053042,1.636501,2.46355,1.92182,4.57642,4.575163,3.94785,0.0,-0.01,0.99,0,0,-0,0
6493883,0,3.048014,1.635244,2.459779,1.923077,4.578934,4.581448,3.95715,0.01,-0.01,0.99,0,0,-0,0
6493923,0,3.056813,1.635244,2.464807,1.920563,4.575163,4.57265,3.9525,0.01,-0.01,0.99,0,0,-0,0
6493963,0,3.068125,1.633987,2.459779,1.929362,4.578934,4.57642,3.95715,0.0,-0.01,0.99,0,0,-0,0
6494003,0,3.050528,1.636501,2.459779,1.923077,4.573906,4.571393,3.9432,0.0,-0.01,0.99,0,0,-0,0
6494043,0,3.049271,1.631473,2.46732,1.918049,4.581448,4.583962,3.9525,0.01,-0.01,0.99,0,0,-0,0
6494083,0,3.063097,1.628959,2.462293,1.92182,4.568879,4.571393,3.94785,0.01,-0.01,0.99,0,0,-0,0
6494123,0,3.053042,1.631473,2.459779,1.919306,4.578934,4.57642,3.9525,0.0,-0.01,0.99,0,0,-0,0
6494163,0,3.055556,1.635244,2.462293,1.92182,4.570136,4.567622,3.9432,0.0,-0.01,0.99,0,0,-0,0
6494203,0,3.055556,1.630216,2.456008,1.924334,4.583962,4.582705,3.9525,0.01,-0.01,0.99,0,0,-0,0
6494243,0,3.050528,1.635244,2.459779,1.919306,4.57642,4.575163,3.9432,0.01,-0.01,0.99,0,0,-0,0
6494283,0,3.053042,1.633987,2.458522,1.920563,4.580191,4.581448,3.9525,0.01,-0.01,0.99,0,0,-0,0
6494323,0,3.063097,1.631473,2.459779,1.924334,4.581448,4.580191,3.9525,0.01,-0.01,0.99,0,0,-0,0
6494363,0,3.053042,1.630216,2.461036,1.923077,4.586476,4.583962,3.95715,0.01,-0.01,0.99,0,0,-0,0
6494403,0,3.048014,1.63273,2.459779,1.923077,4.578934,4.578934,3.9525,0.0,-0.01,0.99,0,0,-0,0
6494443,0,3.051785,1.635244,2.461036,1.923077,4.586476,4.583962,3.9525,0.01,-0.01,0.99,0,0,-0,0
6494483,0,3.058069,1.636501,2.457265,1.92182,4.577677,4.578934,3.9525,0.01,-0.01,0.99,0,0,-0,0
6494523,0,3.049271,1.626446,2.457265,1.92182,4.580191,4.575163,3.9525,0.01,-0.01,0.99,0,0,-0,0
6494563,0,3.0455,1.630216,2.452237,1.919306,4.566365,4.566365,3.9432,0.01,-0.01,0.99,0,0,-0,0
6494603,0,3.053042,1.631473,2.456008,1.92182,4.57642,4.57642,3.94785,0.01,-0.01,0.99,0,0,-0,0
6494643,0,3.055556,1.63273,2.457265,1.919306,4.568879,4.567622,3.9339,0.0,-0.01,0.99,0,0,-0,0
6494683,0,3.058069,1.630216,2.459779,1.920563,4.575163,4.578934,3.9525,0.01,-0.01,0.99,0,0,-0,0
6494723,0,3.059326,1.630216,2.457265,1.920563,4.573906,4.573906,3.9525,0.01,-0.01,0.99,0,0,-0,0
6494763,0,3.056813,1.631473,2.457265,1.919306,4.581448,4.577677,3.95715,0.01,-0.01,0.99,0,0,-0,0
6494803,0,3.058069,1.630216,2.452237,1.919306,4.573906,4.573906,3.94785,0.01,-0.01,0.99,0,0,-0,0
6494843,0,3.053042,1.637758,2.457265,1.920563,4.581448,4.581448,3.94785,0.01,-0.01,0.99,0,0,-0,0
6494883,0,3.055556,1.63273,2.462293,1.92182,4.577677,4.578934,3.94785,0.0,-0.01,0.99,0,0,-0,0
6494923,0,3.054299,1.631473,2.459779,1.924334,4.585219,4.57642,3.94785,0.01,-0.01,0.99,0,0,-0,0
6494963,0,3.054299,1.635244,2.456008,1.919306,4.575163,4.571393,3.94785,0.01,-0.01,0.99,0,0,-0,0
6495003,0,3.058069,1.639015,2.461036,1.924334,4.586476,4.586476,3.9618,0.01,-0.01,0.99,0,0,-0,0
6495043,0,3.054299,1.637758,2.464807,1.92182,4.571393,4.571393,3.9432,0.01,-0.01,0.99,0,0,-0,0
6495083,0,3.055556,1.639015,2.454751,1.92182,4.577677,4.578934,3.95715,0.01,-0.01,0.99,0,0,-0,0
6495123,0,3.056813,1.63273,2.462293,1.92182,4.573906,4.57265,3.9525,0.01,-0.01,0.99,0,0,-0,0
6495163,0,3.058069,1.636501,2.459779,1.92182,4.580191,4.57642,3.9525,0.01,-0.01,0.99,0,0,-0,0
6495203,0,3.042987,1.637758,2.459779,1.92182,4.568879,4.570136,3.93855,0.01,-0.01,0.99,0,0,-0,0
6495243,0,3.046757,1.635244,2.458522,1.916792,4.57642,4.57642,3.93855,0.01,-0.01,0.99,0,0,-0,0
6495283,0,3.048014,1.635244,2.458522,1.920563,4.570136,4.573906,3.94785,0.01,-0.01,0.99,0,0,-0,0
6495323,0,3.055556,1.635244,2.457265,1.92182,4.581448,4.578934,3.95715,0.01,-0.01,0.99,0,0,-0,0
6495363,0,3.058069,1.633987,2.458522,1.92182,4.570136,4.568879,3.94785,0.01,-0.01,0.99,0,0,-0,0
6495403,0,3.055556,1.635244,2.461036,1.924334,4.586476,4.586476,3.95715,0.01,-0.01,0.99,0,0,-0,0
6495443,0,3.050528,1.637758,2.466064,1.919306,4.568879,4.571393,3.9432,0.01,-0.01,0.99,0,0,-0,0
6495483,0,3.063097,1.63273,2.458522,1.929362,4.57642,4.581448,3.95715,0.01,-0.01,0.99,0,0,-0,0
6495523,0,3.053042,1.639015,2.454751,1.92182,4.573906,4.571393,3.94785,0.01,-0.01,0.99,0,0,-0,0
6495563,0,3.059326,1.633987,2.462293,1.919306,4.578934,4.573906,3.9525,0.01,-0.01,0.99,0,0,-0,0
6495603,0,3.066868,1.633987,2.44721,1.929362,4.573906,4.57642,3.94785,0.01,-0.01,0.99,0,0,-0,0
6495643,0,3.048014,1.639015,2.462293,1.918049,4.57642,4.575163,3.9432,0.01,-0.01,0.99,0,0,-0,0
6495683,0,3.055556,1.639015,2.468577,1.924334,4.57265,4.57642,3.94785,0.01,-0.01,0.99,0,0,-0,0
6495723,0,3.054299,1.633987,2.458522,1.926848,4.578934,4.578934,3.95715,0.01,-0.01,0.99,0,0,-0,0
6495763,0,3.053042,1.635244,2.457265,1.920563,4.568879,4.563851,3.9432,0.01,-0.01,0.99,0,0,-0,0
6495803,0,3.055556,1.636501,2.457265,1.924334,4.581448,4.578934,3.9525,0.01,-0.01,0.99,0,0,-0,0
6495843,0,3.051785,1.640272,2.457265,1.92182,4.57642,4.57642,3.9432,0.01,-0.0,0.99,0,0,-0,0
6495883,0,3.06184,1.640272,2.458522,1.92182,4.585219,4.586476,3.9618,0.01,-0.01,0.99,0,0,-0,0
6495923,0,3.053042,1.63273,2.457265,1.920563,4.571393,4.566365,3.94785,0.01,-0.01,0.99,0,0,-0,0
6495963,0,3.060583,1.640272,2.454751,1.92182,4.580191,4.581448,3.95715,0.01,-0.01,0.99,0,0,-0,0
6496003,0,3.053042,1.635244,2.456008,1.919306,4.571393,4.571393,3.9432,0.01,-0.01,0.99,0,0,-0,0
6496043,0,3.054299,1.633987,2.46355,1.924334,4.585219,4.583962,3.9525,0.01,-0.01,0.99,0,0,-0,0
6496083,0,3.055556,1.635244,2.461036,1.911765,4.567622,4.568879,3.9432,0.0,-0.01,0.99,0,0,-0,0
6496123,0,3.059326,1.631473,2.459779,1.920563,4.585219,4.578934,3.95715,0.0,-0.01,0.99,0,0,-0,0
6496163,0,3.053042,1.635244,2.457265,1.929362,4.57265,4.568879,3.94785,0.0,-0.01,0.99,0,0,-0,0
6496203,0,3.053042,1.639015,2.461036,1.92182,4.585219,4.586476,3.95715,0.0,-0.01,0.99,0,0,-0,0
6496243,0,3.053042,1.637758,2.469834,1.919306,4.578934,4.57642,3.94785,0.0,-0.01,1.0,0,0,-0,0
6496283,0,3.073153,1.633987,2.458522,1.923077,4.583962,4.583962,3.95715,0.0,-0.01,1.0,0,0,-0,0
6496323,0,3.053042,1.636501,2.462293,1.920563,4.581448,4.578934,3.9525,0.01,-0.01,1.0,0,0,-0,0
6496363,0,3.051785,1.645299,2.481146,1.92182,4.586476,4.583962,3.95715,0.01,-0.01,1.0,0,0,-0,0
6496403,0,3.068125,1.652841,2.482403,1.929362,4.581448,4.578934,3.94785,0.01,-0.01,1.0,0,0,-0,0
6496443,0,3.056813,1.662896,2.496229,1.923077,4.585219,4.582705,3.9525,0.0,-0.01,1.0,0,0,-0,0
6496483,0,3.053042,1.66541,2.508798,1.914279,4.568879,4.571393,3.9432,0.0,-0.01,0.99,0,0,-0,0
6496523,0,3.060583,1.660382,2.5,1.92182,4.581448,4.578934,3.95715,0.0,-0.01,0.99,0,0,-0,0
6496563,0,3.054299,1.66918,2.505028,1.918049,4.570136,4.567622,3.94785,0.0,-0.01,0.99,0,0,-0,0
6496603,0,3.050528,1.66541,2.507542,1.919306,4.585219,4.577677,3.9525,0.0,-0.01,0.99,0,0,-0,0
6496643,0,3.056813,1.667924,2.505028,1.919306,4.568879,4.570136,3.93855,0.01,-0.01,0.99,0,0,-0,0
6496683,0,3.050528,1.667924,2.507542,1.918049,4.585219,4.583962,3.9618,0.01,-0.01,1.0,0,0,-0,0
6496723,0,3.054299,1.66541,2.515083,1.923077,4.568879,4.568879,3.9804,0.01,-0.01,1.0,0,0,-0,0
6496763,0,3.064354,1.670437,2.513826,1.92182,4.583962,4.578934,3.9618,0.01,-0.01,1.0,0,0,-0,0
6496803,0,3.049271,1.667924,2.512569,1.92182,4.573906,4.568879,3.9432,0.0,-0.01,0.99,0,0,-0,0
6496843,0,3.050528,1.670437,2.520111,1.919306,4.578934,4.578934,3.94785,0.01,-0.01,1.0,0,0,-0,0
6496883,0,3.060583,1.672951,2.513826,1.920563,4.570136,4.57642,3.94785,0.01,-0.01,1.0,0,0,-0,0
6496923,0,3.056813,1.671694,2.513826,1.923077,4.585219,4.581448,3.9525,0.01,-0.01,1.0,0,0,-0,0
6496963,0,3.053042,1.675465,2.525138,1.92182,4.575163,4.571393,3.94785,0.01,-0.01,0.99,0,0,-0,0
6497003,0,3.058069,1.676722,2.522624,1.923077,4.580191,4.583962,3.95715,0.01,-0.01,0.99,0,0,-0,0
6497043,0,3.060583,1.675465,2.522624,1.919306,4.57642,4.577677,3.9432,0.01,-0.01,1.0,0,0,-0,0
6497083,0,3.058069,1.672951,2.518854,1.919306,4.575163,4.578934,3.95715,0.01,-0.01,0.99,0,0,-0,0
6497123,0,3.060583,1.675465,2.522624,1.924334,4.573906,4.571393,3.9432,0.01,-0.0,0.99,0,0,-0,0
6497163,0,3.058069,1.675465,2.515083,1.919306,4.580191,4.57642,3.9525,0.01,-0.01,0.99,0,0,-0,0
6497203,0,3.063097,1.674208,2.520111,1.92182,4.562594,4.575163,3.94785,0.0,-0.01,0.99,0,0,-0,0
6497243,0,3.053042,1.68175,2.525138,1.920563,4.578934,4.578934,3.94785,0.0,-0.01,0.99,0,0,-0,0
6497283,0,3.059326,1.677979,2.523881,1.919306,4.568879,4.571393,3.94785,0.0,-0.01,1.0,0,0,-0,0
6497323,0,3.068125,1.66918,2.522624,1.929362,4.585219,4.581448,3.9525,0.0,-0.01,0.99,0,0,-0,0
6497363,0,3.054299,1.674208,2.525138,1.92182,4.575163,4.571393,3.94785,0.0,-0.01,0.99,0,0,-0,0
6497403,0,3.053042,1.675465,2.536451,1.92182,4.578934,4.578934,3.94785,0.0,-0.01,0.99,0,0,-0,0
6497443,0,3.069382,1.675465,2.523881,1.928105,4.575163,4.575163,3.94785,0.0,-0.01,0.99,0,0,-0,0
6497483,0,3.055556,1.680493,2.528909,1.919306,4.581448,4.581448,3.95715,0.0,-0.01,0.99,0,0,-0,0
6497523,0,3.06184,1.672951,2.525138,1.92182,4.573906,4.571393,3.94785,0.01,-0.01,0.99,0,0,-0,0
6497563,0,3.060583,1.674208,2.523881,1.92182,4.585219,4.581448,3.95715,0.01,-0.01,0.99,0,0,-0,0
6497603,0,3.055556,1.677979,2.521368,1.92182,4.573906,4.573906,3.94785,0.01,-0.01,0.99,0,0,-0,0
6497643,0,3.054299,1.672951,2.527652,1.92182,4.581448,4.580191,3.94785,0.01,-0.01,0.99,0,0,-0,0
6497683,0,3.058069,1.675465,2.523881,1.920563,4.571393,4.573906,3.94785,0.01,-0.01,0.99,0,0,-0,0
6497723,0,3.056813,1.671694,2.521368,1.920563,4.578934,4.57642,3.94785,0.01,-0.01,0.99,0,0,-0,0
6497763,0,3.050528,1.675465,2.527652,1.919306,4.57265,4.567622,3.94785,0.01,-0.01,0.99,0,0,-0,0
6497803,0,3.058069,1.677979,2.518854,1.92182,4.580191,4.585219,3.95715,0.01,-0.01,0.99,0,0,-0,0
6497843,0,3.055556,1.675465,2.515083,1.920563,4.571393,4.571393,3.9432,0.01,-0.01,0.99,0,0,-0,0
6497883,0,3.054299,1.670437,2.523881,1.916792,4.577677,4.581448,3.95715,0.01,-0.01,0.99,0,0,-0,0
6497923,0,3.058069,1.676722,2.530166,1.923077,4.57642,4.575163,3.94785,0.01,-0.01,0.99,0,0,-0,0
6497963,0,3.055556,1.675465,2.523881,1.919306,4.582705,4.578934,3.95715,0.01,-0.01,0.99,0,0,-0,0
6498003,0,3.060583,1.676722,2.526395,1.923077,4.57642,4.573906,3.9432,0.0,-0.01,0.99,0,0,-0,0
6498043,0,3.058069,1.677979,2.520111,1.923077,4.57642,4.577677,3.94785,0.0,-0.01,0.99,0,0,-0,0
6498083,0,3.063097,1.675465,2.517597,1.919306,4.571393,4.573906,3.94785,0.0,-0.01,0.99,0,0,-0,0
6498123,0,3.058069,1.674208,2.527652,1.920563,4.578934,4.57642,3.9525,0.01,-0.01,0.99,0,0,-0,0
6498163,0,3.06184,1.674208,2.517597,1.923077,4.575163,4.568879,3.94785,0.01,-0.01,1.0,0,0,-0,0
6498203,0,3.053042,1.676722,2.521368,1.919306,4.581448,4.585219,3.9525,0.0,-0.01,1.0,0,0,-0,0
